540   4.73227   4.73379    2.29573e-06    
541   5.94353   5.9425    1.05926e-06    
542   4.8649   4.86354    1.8424e-06    
543   3.86704   3.86722    3.12025e-08    
544   3.3979   3.39902    1.27136e-06    
545   8.80398   8.8048    6.60029e-07    
546   7.49221   7.49463    5.83034e-06    
547   3.6533   3.6521    1.43535e-06    
548   9.72412   9.72596    3.36865e-06    
549   1.69901   1.69806    8.97923e-07    
550   5.37246   5.37231    2.2215e-08    
551   5.0997   5.09946    5.86953e-08    
552   4.52215   4.52106    1.16958e-06    
553   2.58095   2.58122    7.35045e-08    
554   6.65224   6.65271    2.27412e-07    
555   2.96852   2.9685    6.28495e-10    
556   7.66746   7.66562    3.38515e-06    
557   4.67185   4.67327    2.02044e-06    
558   7.1247   7.12458    1.55932e-08    
559   2.44356   2.44282    5.51209e-07    
560   1.46205   1.46162    1.84987e-07    
561   4.04912   4.04917    2.838e-09    
562   4.77043   4.77056    1.75546e-08    
563   3.52236   3.52259    5.36261e-08    
564   5.83699   5.83668    9.5406e-08    
565   2.70566   2.70601    1.20651e-07    
566   2.07092   2.07051    1.67923e-07    
567   7.33873   7.34091    4.71537e-06    
568   0.935596   0.93595    1.24758e-07    
569   5.14734   5.14572    2.61364e-06    
570   2.53358   2.53301    3.29875e-07    
571   6.30855   6.31173    1.01198e-05    
572   3.35393   3.35387    4.41746e-09    
573   4.48816   4.48739    5.86137e-07    
574   5.46212   5.46229    2.86234e-08    
575   4.29376   4.29354    4.6956e-08    
576   3.14843   3.14916    5.43994e-07    
577   5.72474   5.72685    4.41747e-06    
578   7.5739   7.57352    1.44661e-07    
579   8.14676   8.14599    5.89735e-07    
580   3.54046   3.53924    1.48255e-06    
581   4.05399   4.05412    1.53447e-08    
582   6.54847   6.55057    4.42697e-06    
583   2.65666   2.65637    8.27579e-08    
584   4.34815   4.34889    5.51416e-07    
585   4.55659   4.55754    8.94901e-07    
586   2.94765   2.94739    6.80697e-08    
587   3.82905   3.82853    2.67207e-07    
588   4.71409   4.71396    1.74313e-08    
589   6.22203   6.22274    4.95631e-07    
590   2.99568   2.99543    6.58278e-08    
591   5.10631   5.10578    2.87383e-07    
592   2.17336   2.17231    1.11798e-06    
593   1.1205   1.12013    1.31737e-07    
594   5.80852   5.80735    1.35624e-06    
595   2.19545   2.19616    5.06196e-07    
596   4.31913   4.31999    7.36337e-07    
597   8.68218   8.68058    2.53968e-06    
598   1.69596   1.69466    1.71051e-06    
599   15.4623   15.4619    1.69969e-07    
600   2.21853   2.2178    5.31302e-07    
601   5.55971   5.55966    2.76665e-09    
602   3.98321   3.98338    3.06136e-08    
603   1.92121   1.92111    1.06918e-08    
604   6.8618   6.86083    9.54013e-07    
605   5.27635   5.27648    1.75133e-08    
606   2.48867   2.48823    1.87847e-07    
607   2.58649   2.58704    3.03917e-07    
608   1.76425   1.76371    2.97974e-07    
609   6.18323   6.18362    1.55992e-07    
610   8.27614   8.27693    6.20691e-07    
611   3.71707   3.71673    1.15758e-07    
612   2.87849   2.87854    2.66269e-09    
613   4.00595   4.00609    1.98377e-08    
614   2.74129   2.74129    9.0758e-12    
615   5.58891   5.58877    1.9648e-08    
616   5.44975   5.45091    1.34288e-06    
617   3.10732   3.10635    9.43562e-07    
618   7.23552   7.23498    2.85122e-07    
619   3.61501   3.6136    1.98876e-06    
620   6.08909   6.09015    1.11133e-06    
621   3.8333   3.83353    5.29896e-08    
622   1.8445   1.84459    7.74826e-09    
623   5.35436   5.35438    2.51092e-10    
624   4.11564   4.1145    1.28843e-06    
625   6.12317   6.12438    1.46331e-06    
626   6.36007   6.35924    6.80315e-07    
627   1.9846   1.98385    5.71522e-07    
628   3.1413   3.14051    6.15932e-07    
629   13.5232   13.5233    8.84791e-10    
630   3.36612   3.36574    1.43459e-07    
631   5.20912   5.21095    3.36568e-06    
632   4.12928   4.129    8.01899e-08    
633   5.08102   5.07891    4.44918e-06    
634   7.35786   7.36001    4.61752e-06    
635   3.67299   3.67245    2.97626e-07    
636   4.08886   4.08715    2.92875e-06    
637   3.97208   3.97097    1.22329e-06    
638   2.68623   2.68659    1.25942e-07    
639   4.69564   4.69625    3.67391e-07    
640   2.79379   2.7943    2.53149e-07    
641   8.49349   8.49287    3.85107e-07    
642   4.90382   4.90322    3.59401e-07    
643   2.04899   2.04878    4.44518e-08    
644   10.2854   10.2899    1.96112e-05    
645   2.74455   2.74569    1.30277e-06    
646   6.90184   6.90191    3.93189e-09    
647   2.3195   2.31925    6.55194e-08    
648   1.63902   1.63822    6.39048e-07    
649   6.38685   6.38837    2.3031e-06    
650   7.63834   7.63833    1.2483e-10    
651   1.65253   1.65259    3.64039e-09    
652   2.45505   2.45536    9.19458e-08    
653   0.7844   0.784224    3.09061e-08    
654   2.90523   2.90482    1.69565e-07    
655   5.13378   5.13406    7.69957e-08    
656   2.25187   2.25079    1.17576e-06    
657   8.62435   8.62409    6.86222e-08    
658   4.3965   4.39794    2.09427e-06    
659   3.41186   3.41126    3.64118e-07    
660   3.76877   3.76814    3.93276e-07    
661   4.89179   4.892    4.55353e-08    
662   2.57754   2.57722    9.96617e-08    
663   6.72529   6.72929    1.60436e-05    
664   7.04645   7.05001    1.26643e-05    
665   3.26954   3.26951    7.73189e-10    
666   2.13791   2.13864    5.38632e-07    
667   4.07209   4.07233    6.05984e-08    
